customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,has_tech_support,has_online_security,num_support_tickets,avg_monthly_usage,churn
CUST-0343,42,54.24,2278.08,One Year,Credit card,0,0,1,80,1
CUST-0344,23,83.71,1925.33,Month-to-month,Electronic check,1,1,1,124,0
CUST-0345,49,33.61,1646.8899999999999,Two Year,Mailed check,1,1,0,96,0
CUST-0346,60,25.26,1515.6000000000001,Month-to-month,Electronic check,1,1,0,94,0
CUST-0347,10,63.72,637.2,Two Year,Bank transfer,1,1,2,107,0
CUST-0348,70,30.98,2168.6,Month-to-month,Bank transfer,0,1,1,83,0
CUST-0349,51,38.59,1968.0900000000001,Two Year,Bank transfer,0,0,0,92,1
CUST-0350,63,116.35,7330.049999999999,Month-to-month,Mailed check,0,1,2,66,0
CUST-0351,43,61.94,2663.42,Month-to-month,Electronic check,1,0,3,87,1
CUST-0352,72,25.41,1829.52,Month-to-month,Electronic check,0,0,2,52,1
CUST-0353,50,74.77,3738.5,Two Year,Electronic check,0,1,0,115,0
CUST-0354,15,36.84,552.6,Month-to-month,Electronic check,1,0,0,140,0
CUST-0355,2,25.51,51.02,Two Year,Bank transfer,0,1,2,145,0
CUST-0356,8,80.62,644.96,Two Year,Electronic check,0,0,2,170,1
CUST-0357,64,20.05,1283.2,Month-to-month,Bank transfer,0,1,1,88,0
CUST-0358,48,65.63,3150.24,Month-to-month,Credit card,0,1,2,124,0
CUST-0359,58,66.81,3874.98,Month-to-month,Mailed check,1,0,3,111,0
CUST-0360,27,26.06,703.62,Two Year,Bank transfer,1,0,0,89,0
CUST-0361,17,108.22,1839.74,Month-to-month,Electronic check,1,0,2,83,0
CUST-0362,52,65.07,3383.6399999999994,Month-to-month,Electronic check,0,0,2,105,0
CUST-0363,11,54.71,601.8100000000001,Two Year,Credit card,1,1,1,101,0
CUST-0364,69,108.29,7472.01,Month-to-month,Mailed check,1,0,2,129,1
CUST-0365,40,114.38,4575.2,Month-to-month,Electronic check,1,1,2,81,1
CUST-0366,1,31.02,31.02,Month-to-month,Electronic check,0,1,0,97,0
CUST-0367,2,31.27,62.54,Month-to-month,Electronic check,1,0,1,97,1
CUST-0368,5,58.76,293.8,One Year,Credit card,0,1,2,151,1
CUST-0369,59,72.36,4269.24,Month-to-month,Mailed check,1,1,1,136,0
CUST-0370,42,69.69,2926.98,Month-to-month,Electronic check,0,0,2,122,1
CUST-0371,7,76.11,532.77,One Year,Electronic check,0,0,1,71,0
CUST-0372,38,67.79,2576.0200000000004,Month-to-month,Bank transfer,0,1,2,127,0
CUST-0373,38,51.37,1952.06,One Year,Bank transfer,1,1,4,145,0
CUST-0374,42,102.54,4306.68,Month-to-month,Mailed check,0,0,0,98,1
CUST-0375,38,107.01,4066.38,Month-to-month,Electronic check,1,0,0,67,1
CUST-0376,68,115.1,7826.799999999999,Two Year,Mailed check,0,1,2,118,0
CUST-0377,48,32.54,1561.92,Two Year,Credit card,1,1,0,93,0
CUST-0378,33,58.74,1938.42,Month-to-month,Electronic check,0,0,1,75,1
CUST-0379,33,30.03,990.99,Month-to-month,Mailed check,0,0,1,45,1
CUST-0380,23,29.7,683.1,Month-to-month,Bank transfer,1,1,2,82,0
CUST-0381,29,22.26,645.5400000000001,One Year,Credit card,0,1,2,119,0
CUST-0382,57,29.66,1690.6200000000001,Month-to-month,Electronic check,0,1,4,79,1
CUST-0383,39,67.96,2650.4399999999996,Month-to-month,Electronic check,0,1,0,95,0
CUST-0384,2,79.39,158.78,One Year,Credit card,0,1,0,71,0
CUST-0385,50,73.46,3672.9999999999995,Month-to-month,Mailed check,1,1,2,143,0
CUST-0386,72,24.33,1751.7599999999998,Month-to-month,Electronic check,1,0,2,97,0
CUST-0387,45,57.76,2599.2,One Year,Electronic check,1,1,3,103,0
CUST-0388,57,68.17,3885.69,Month-to-month,Electronic check,1,1,3,103,0
CUST-0389,15,42.29,634.35,One Year,Electronic check,1,0,2,62,0
CUST-0390,6,62.44,374.64,Month-to-month,Mailed check,0,1,3,137,1
CUST-0391,57,43.86,2500.02,Month-to-month,Electronic check,1,0,3,93,0
CUST-0392,28,43.2,1209.6000000000001,Two Year,Mailed check,0,1,4,111,0
CUST-0393,15,37.26,558.9,One Year,Electronic check,1,1,2,75,0
CUST-0394,43,55.24,2375.32,Month-to-month,Electronic check,0,1,1,63,0
CUST-0395,30,62.04,1861.2,Month-to-month,Credit card,0,0,2,120,0
CUST-0396,51,105.55,5383.05,Month-to-month,Electronic check,0,0,3,79,1
CUST-0397,70,94.13,6589.099999999999,Month-to-month,Credit card,0,0,1,107,0
CUST-0398,8,97.41,779.28,Month-to-month,Bank transfer,1,1,0,109,0
CUST-0399,5,91.84,459.20000000000005,Month-to-month,Electronic check,0,1,0,130,1
CUST-0400,67,26.56,1779.52,Two Year,Electronic check,0,1,2,60,0
CUST-0401,20,101.17,2023.4,Two Year,Electronic check,0,0,1,83,1
CUST-0402,53,22.84,1210.52,Two Year,Credit card,1,1,0,72,0
CUST-0403,12,116.76,1401.1200000000001,Two Year,Credit card,1,0,2,152,0
CUST-0404,38,57.38,2180.44,One Year,Mailed check,1,0,0,108,0
CUST-0405,10,102.71,1027.1,Two Year,Bank transfer,0,1,4,111,0
CUST-0406,12,104.35,1252.1999999999998,Month-to-month,Bank transfer,0,1,3,100,1
CUST-0407,31,84.54,2620.7400000000002,Month-to-month,Electronic check,1,1,1,113,0
CUST-0408,70,68.54,4797.8,Two Year,Electronic check,0,0,2,112,0
CUST-0409,66,61.99,4091.34,Month-to-month,Bank transfer,1,0,1,50,0
CUST-0410,52,85.42,4441.84,Month-to-month,Credit card,1,0,4,122,0
CUST-0411,27,113.04,3052.0800000000004,One Year,Electronic check,0,0,2,131,1
CUST-0412,56,58.12,3254.72,Month-to-month,Bank transfer,1,1,1,82,0
CUST-0413,38,72.44,2752.72,One Year,Mailed check,1,0,2,123,0
CUST-0414,37,59.54,2202.98,Month-to-month,Mailed check,0,1,3,115,1
CUST-0415,40,84.59,3383.6000000000004,Month-to-month,Electronic check,1,1,4,64,0
CUST-0416,4,42.6,170.4,Two Year,Bank transfer,1,0,0,105,0
CUST-0417,34,93.96,3194.64,Month-to-month,Electronic check,0,1,1,118,0
CUST-0418,38,68.91,2618.58,Two Year,Credit card,1,1,3,82,0
CUST-0419,42,26.7,1121.3999999999999,Month-to-month,Electronic check,1,0,2,85,1
CUST-0420,54,95.67,5166.18,One Year,Electronic check,1,1,3,61,0
CUST-0421,7,103.04,721.2800000000001,Two Year,Mailed check,0,0,2,114,0
CUST-0422,15,70.47,1057.05,Two Year,Mailed check,0,1,3,81,0
CUST-0423,19,23.16,440.04,Two Year,Electronic check,1,0,0,56,0
CUST-0424,19,26.85,510.15000000000003,Month-to-month,Bank transfer,1,1,2,64,0
CUST-0425,20,89.8,1796.0,One Year,Credit card,0,1,2,90,0
CUST-0426,16,39.78,636.48,Two Year,Mailed check,1,1,2,106,0
CUST-0427,26,31.86,828.36,Two Year,Mailed check,0,1,4,121,0
CUST-0428,48,33.12,1589.7599999999998,One Year,Electronic check,0,1,2,66,0
CUST-0429,38,75.68,2875.84,Two Year,Electronic check,0,0,1,89,0
CUST-0430,58,60.49,3508.42,Month-to-month,Electronic check,0,1,1,127,0
CUST-0431,27,38.44,1037.8799999999999,One Year,Bank transfer,0,1,0,111,0
CUST-0432,60,31.22,1873.1999999999998,One Year,Bank transfer,1,0,2,107,0
CUST-0433,54,45.62,2463.48,Month-to-month,Credit card,0,0,2,45,0
CUST-0434,47,70.75,3325.25,Month-to-month,Mailed check,0,0,0,137,0
CUST-0435,48,82.98,3983.04,Month-to-month,Bank transfer,0,0,2,52,0
CUST-0436,46,110.23,5070.58,Month-to-month,Mailed check,1,1,2,119,0
CUST-0437,61,33.71,2056.31,Month-to-month,Credit card,0,1,3,105,1
CUST-0438,45,93.01,4185.45,One Year,Mailed check,0,1,3,82,0
CUST-0439,9,65.15,586.35,Month-to-month,Bank transfer,1,1,3,76,1
CUST-0440,8,97.69,781.52,Month-to-month,Credit card,1,0,1,120,0
CUST-0441,54,115.02,6211.08,Two Year,Bank transfer,1,1,3,128,0
CUST-0442,37,85.79,3174.23,One Year,Credit card,0,0,1,113,1
CUST-0443,65,63.3,4114.5,Two Year,Bank transfer,1,1,3,83,0
CUST-0444,35,88.34,3091.9,Month-to-month,Electronic check,1,0,3,84,0
CUST-0445,5,53.08,265.4,Month-to-month,Credit card,0,1,0,86,0
CUST-0446,13,38.81,504.53000000000003,Two Year,Mailed check,0,0,2,76,0
CUST-0447,41,117.28,4808.4800000000005,Month-to-month,Credit card,0,0,1,100,0
CUST-0448,35,78.71,2754.85,One Year,Electronic check,0,1,3,137,1
CUST-0449,16,82.71,1323.36,Two Year,Mailed check,1,1,2,59,1
CUST-0450,13,99.0,1287.0,One Year,Mailed check,0,0,0,145,0
CUST-0451,24,27.91,669.84,Month-to-month,Mailed check,1,1,0,78,1
CUST-0452,68,22.2,1509.6,One Year,Bank transfer,0,1,1,80,0
CUST-0453,61,45.86,2797.46,One Year,Electronic check,1,0,0,71,0
CUST-0454,10,110.48,1104.8,One Year,Electronic check,0,0,3,119,0
CUST-0455,64,62.01,3968.64,Month-to-month,Electronic check,0,1,4,65,0
CUST-0456,56,88.1,4933.599999999999,Month-to-month,Bank transfer,0,1,2,119,0
CUST-0457,17,74.04,1258.68,Month-to-month,Credit card,0,1,2,145,0
CUST-0458,27,95.98,2591.46,Month-to-month,Electronic check,0,0,0,71,1
CUST-0459,28,59.57,1667.96,Two Year,Mailed check,0,0,1,126,0
CUST-0460,35,82.16,2875.6,Month-to-month,Credit card,1,1,1,101,0
CUST-0461,24,103.05,2473.2,Two Year,Electronic check,0,0,1,106,1
CUST-0462,59,43.9,2590.1,Two Year,Electronic check,0,0,0,95,0
CUST-0463,13,79.86,1038.18,Month-to-month,Bank transfer,0,1,3,71,0
CUST-0464,45,26.95,1212.75,Month-to-month,Mailed check,0,1,2,86,0
CUST-0465,55,95.4,5247.0,Month-to-month,Bank transfer,1,1,3,104,0
CUST-0466,8,92.22,737.76,Month-to-month,Mailed check,1,1,1,150,1
CUST-0467,52,51.67,2686.84,Month-to-month,Credit card,0,1,5,132,1
CUST-0468,42,25.07,1052.94,Month-to-month,Mailed check,1,0,2,121,0
CUST-0469,30,78.61,2358.3,Month-to-month,Credit card,0,1,2,116,0
CUST-0470,71,104.1,7391.099999999999,Month-to-month,Credit card,0,1,0,152,0
CUST-0471,15,87.94,1319.1,Two Year,Mailed check,1,1,3,105,1
CUST-0472,10,92.68,926.8000000000001,Month-to-month,Electronic check,0,1,0,102,0
CUST-0473,23,93.06,2140.38,Month-to-month,Electronic check,0,0,1,75,0
CUST-0474,28,103.39,2894.92,One Year,Mailed check,0,1,3,132,0
CUST-0475,56,69.46,3889.7599999999998,Month-to-month,Credit card,1,0,1,91,0
CUST-0476,3,43.77,131.31,Month-to-month,Electronic check,1,0,1,108,1
CUST-0477,21,30.39,638.19,Month-to-month,Mailed check,0,1,2,77,1
CUST-0478,47,34.46,1619.6200000000001,Two Year,Mailed check,1,0,2,130,0
CUST-0479,59,88.75,5236.25,Month-to-month,Electronic check,1,0,2,101,0
CUST-0480,8,57.34,458.72,Month-to-month,Credit card,1,1,3,110,1
CUST-0481,61,99.05,6042.05,Month-to-month,Bank transfer,0,1,1,78,0
CUST-0482,1,60.33,60.33,Month-to-month,Mailed check,1,0,3,115,1
CUST-0483,66,118.35,7811.099999999999,Month-to-month,Mailed check,0,1,1,102,0
CUST-0484,67,88.84,5952.280000000001,Month-to-month,Electronic check,1,0,1,136,0
CUST-0485,21,31.6,663.6,Month-to-month,Credit card,0,0,0,79,0
CUST-0486,65,117.93,7665.450000000001,Two Year,Credit card,1,0,0,125,0
CUST-0487,68,66.92,4550.56,Month-to-month,Electronic check,1,1,3,100,1
CUST-0488,9,39.37,354.33,Month-to-month,Electronic check,0,1,3,100,1
CUST-0489,13,70.06,910.78,Two Year,Electronic check,0,0,2,120,0
CUST-0490,21,38.78,814.38,Month-to-month,Bank transfer,1,0,2,102,1
CUST-0491,38,49.67,1887.46,Month-to-month,Bank transfer,1,0,0,81,0
CUST-0492,41,66.81,2739.21,One Year,Mailed check,1,0,2,136,0
CUST-0493,28,84.19,2357.3199999999997,Month-to-month,Credit card,1,1,1,100,0
CUST-0494,12,95.52,1146.24,Two Year,Electronic check,0,1,1,103,0
CUST-0495,72,60.05,4323.599999999999,Two Year,Bank transfer,0,1,0,125,0
CUST-0496,37,20.99,776.63,One Year,Credit card,0,1,0,143,0
CUST-0497,48,39.54,1897.92,Two Year,Electronic check,1,0,0,140,0
CUST-0498,63,115.37,7268.31,Month-to-month,Credit card,1,1,4,78,1
CUST-0499,20,85.43,1708.6000000000001,Month-to-month,Credit card,1,1,0,86,0
CUST-0500,39,34.41,1341.9899999999998,Two Year,Bank transfer,0,0,1,96,0
CUST-0501,36,84.51,3042.36,Two Year,Bank transfer,0,1,0,88,0
CUST-0502,2,42.06,84.12,Month-to-month,Bank transfer,1,0,2,126,1
CUST-0503,47,21.75,1022.25,Month-to-month,Electronic check,0,1,1,80,0
CUST-0504,53,35.53,1883.0900000000001,One Year,Electronic check,1,1,2,103,0
CUST-0505,14,117.75,1648.5,One Year,Mailed check,1,0,2,111,0
CUST-0506,23,43.71,1005.33,One Year,Mailed check,0,0,2,76,0
CUST-0507,12,96.87,1162.44,Month-to-month,Credit card,1,0,0,111,0
CUST-0508,32,85.08,2722.56,Month-to-month,Credit card,1,1,2,147,0
CUST-0509,39,106.16,4140.24,Month-to-month,Electronic check,1,1,1,106,1
CUST-0510,50,30.88,1544.0,Month-to-month,Electronic check,0,0,1,112,1
CUST-0511,17,63.91,1086.47,Two Year,Mailed check,1,1,1,77,0
CUST-0512,45,91.34,4110.3,Two Year,Electronic check,1,0,1,68,1
CUST-0513,36,98.57,3548.5199999999995,Two Year,Mailed check,0,0,0,86,0
CUST-0514,59,98.08,5786.72,Month-to-month,Credit card,0,1,1,94,0
CUST-0515,21,71.61,1503.81,One Year,Electronic check,1,0,2,99,1
CUST-0516,38,22.13,840.9399999999999,One Year,Mailed check,0,1,4,123,0
CUST-0517,64,117.86,7543.04,Month-to-month,Credit card,0,0,0,158,0
CUST-0518,4,85.25,341.0,Month-to-month,Bank transfer,0,1,2,93,0
CUST-0519,65,82.6,5369.0,Month-to-month,Mailed check,1,1,3,117,0
CUST-0520,71,73.64,5228.44,Month-to-month,Credit card,0,0,0,109,0
CUST-0521,1,30.87,30.87,Month-to-month,Mailed check,0,0,2,81,0
CUST-0522,61,52.8,3220.7999999999997,Month-to-month,Bank transfer,1,0,1,73,0
CUST-0523,17,38.15,648.55,Month-to-month,Credit card,0,0,1,113,1
CUST-0524,72,38.55,2775.6,Month-to-month,Credit card,0,1,3,105,1
CUST-0525,62,112.67,6985.54,Month-to-month,Credit card,0,1,0,153,0
CUST-0526,43,65.97,2836.71,Month-to-month,Electronic check,1,1,0,59,1
CUST-0527,67,51.62,3458.54,Month-to-month,Credit card,1,1,1,57,1
CUST-0528,60,106.72,6403.2,Two Year,Bank transfer,1,1,0,110,0
CUST-0529,23,117.25,2696.75,One Year,Mailed check,1,1,2,76,0
CUST-0530,28,107.07,2997.96,Month-to-month,Electronic check,1,0,0,124,0
CUST-0531,54,45.21,2441.34,One Year,Bank transfer,0,0,3,91,0
CUST-0532,69,71.43,4928.67,One Year,Credit card,1,0,3,94,0
CUST-0533,34,100.31,3410.54,Month-to-month,Mailed check,1,0,3,94,0
CUST-0534,70,59.45,4161.5,One Year,Electronic check,0,1,3,72,0
CUST-0535,28,83.69,2343.3199999999997,Month-to-month,Electronic check,0,0,2,100,1
CUST-0536,37,69.24,2561.8799999999997,Month-to-month,Credit card,0,1,3,140,0
CUST-0537,67,44.22,2962.74,Month-to-month,Bank transfer,0,0,2,123,1
CUST-0538,72,53.09,3822.4800000000005,Month-to-month,Electronic check,0,0,1,135,1
CUST-0539,2,30.42,60.84,Two Year,Electronic check,1,1,2,89,1
CUST-0540,64,108.12,6919.68,Month-to-month,Credit card,0,1,0,100,0
CUST-0541,60,79.75,4785.0,Month-to-month,Credit card,1,1,1,32,1
CUST-0542,60,40.13,2407.8,One Year,Electronic check,1,0,1,108,0
CUST-0543,68,39.61,2693.48,Month-to-month,Electronic check,1,0,2,74,0
CUST-0544,23,67.04,1541.92,Month-to-month,Electronic check,0,1,1,83,0
CUST-0545,27,84.46,2280.4199999999996,Month-to-month,Electronic check,1,0,2,98,0
CUST-0546,57,68.16,3885.12,One Year,Bank transfer,1,1,0,109,0
CUST-0547,48,66.74,3203.5199999999995,One Year,Bank transfer,0,0,3,130,1
CUST-0548,54,112.8,6091.2,One Year,Bank transfer,0,1,0,89,0
CUST-0549,50,70.5,3525.0,Month-to-month,Mailed check,1,0,1,92,0
CUST-0550,55,62.5,3437.5,Month-to-month,Bank transfer,0,1,1,86,0
CUST-0551,64,38.79,2482.56,Two Year,Electronic check,0,1,1,97,0
CUST-0552,26,26.98,701.48,Month-to-month,Mailed check,0,1,3,109,1
CUST-0553,36,83.12,2992.32,One Year,Electronic check,0,0,4,152,1
CUST-0554,66,117.01,7722.660000000001,Two Year,Bank transfer,1,1,1,132,0
CUST-0555,19,75.41,1432.79,Two Year,Electronic check,0,0,1,130,1
CUST-0556,27,88.9,2400.3,One Year,Electronic check,0,0,2,54,0
CUST-0557,72,92.8,6681.599999999999,Month-to-month,Credit card,0,1,0,97,0
CUST-0558,32,68.81,2201.92,Two Year,Bank transfer,0,0,3,120,1
CUST-0559,13,88.54,1151.02,Month-to-month,Electronic check,1,1,1,93,0
CUST-0560,36,91.23,3284.28,Month-to-month,Bank transfer,1,1,4,92,1
CUST-0561,57,61.22,3489.54,Month-to-month,Bank transfer,1,1,1,130,1
CUST-0562,52,65.09,3384.6800000000003,Month-to-month,Bank transfer,1,1,2,67,0
CUST-0563,3,28.59,85.77,One Year,Electronic check,1,1,3,112,1
CUST-0564,22,45.93,1010.46,Month-to-month,Credit card,1,0,0,105,0
CUST-0565,33,112.06,3697.98,Month-to-month,Electronic check,1,0,3,142,0
CUST-0566,65,25.06,1628.8999999999999,Month-to-month,Electronic check,0,0,1,122,0
CUST-0567,18,114.2,2055.6,One Year,Bank transfer,0,0,1,103,0
CUST-0568,50,96.76,4838.0,Month-to-month,Bank transfer,1,0,1,107,0
CUST-0569,18,41.63,749.34,Month-to-month,Bank transfer,1,0,1,125,1
CUST-0570,53,39.59,2098.27,Month-to-month,Electronic check,0,1,0,110,0
CUST-0571,5,43.91,219.54999999999998,Two Year,Electronic check,0,0,2,116,0
CUST-0572,32,42.95,1374.4,One Year,Credit card,1,0,0,133,0
CUST-0573,50,63.99,3199.5,Month-to-month,Electronic check,1,1,3,117,1
CUST-0574,26,113.82,2959.3199999999997,Two Year,Electronic check,1,1,3,109,1
CUST-0575,62,35.72,2214.64,Month-to-month,Electronic check,1,1,1,120,0
CUST-0576,2,81.86,163.72,Month-to-month,Credit card,0,0,3,68,1
CUST-0577,14,33.4,467.59999999999997,Month-to-month,Mailed check,1,1,0,60,0
CUST-0578,24,63.52,1524.48,Month-to-month,Mailed check,1,1,1,113,0
CUST-0579,34,95.67,3252.78,Two Year,Credit card,1,0,1,124,0
CUST-0580,10,81.27,812.6999999999999,Two Year,Electronic check,0,0,0,103,0
CUST-0581,36,106.49,3833.64,One Year,Mailed check,1,0,2,89,0
CUST-0582,70,76.63,5364.099999999999,Month-to-month,Mailed check,0,0,1,124,0
CUST-0583,55,36.58,2011.8999999999999,Month-to-month,Electronic check,1,1,1,124,1
CUST-0584,28,52.56,1471.68,Month-to-month,Credit card,1,1,2,103,1
CUST-0585,68,113.82,7739.759999999999,One Year,Bank transfer,0,1,4,95,0
CUST-0586,38,59.99,2279.62,Two Year,Mailed check,0,1,2,117,0
CUST-0587,33,21.51,709.83,Month-to-month,Electronic check,0,0,0,78,1
CUST-0588,47,79.48,3735.5600000000004,Month-to-month,Electronic check,0,0,3,108,1
CUST-0589,5,46.87,234.35,Two Year,Bank transfer,1,0,2,132,0
CUST-0590,5,91.02,455.09999999999997,One Year,Mailed check,0,1,2,81,1
CUST-0591,27,62.24,1680.48,Month-to-month,Mailed check,0,1,1,144,0
CUST-0592,61,86.87,5299.070000000001,Two Year,Mailed check,1,1,2,118,0
CUST-0593,60,23.86,1431.6,Month-to-month,Electronic check,0,0,0,65,1
CUST-0594,69,100.8,6955.2,Month-to-month,Electronic check,0,1,0,122,1
CUST-0595,24,76.77,1842.48,Month-to-month,Credit card,0,0,2,54,1
CUST-0596,45,27.93,1256.85,Month-to-month,Mailed check,1,1,1,97,0
CUST-0597,25,88.67,2216.75,Month-to-month,Bank transfer,0,0,4,129,1
CUST-0598,32,67.73,2167.36,Month-to-month,Electronic check,1,0,1,128,0
CUST-0599,67,109.18,7315.06,Month-to-month,Mailed check,0,0,0,99,1
CUST-0600,34,74.45,2531.3,One Year,Credit card,1,0,0,109,0
CUST-0601,72,49.4,3556.7999999999997,Month-to-month,Bank transfer,1,1,0,74,1
CUST-0602,18,54.94,988.92,Month-to-month,Electronic check,1,1,1,66,0
CUST-0603,61,52.39,3195.79,One Year,Electronic check,0,1,5,94,0
CUST-0604,57,70.49,4017.93,Month-to-month,Credit card,1,1,1,93,0
CUST-0605,61,96.77,5902.969999999999,One Year,Credit card,0,1,2,90,0
CUST-0606,13,112.33,1460.29,Month-to-month,Credit card,1,1,0,126,0
CUST-0607,16,49.34,789.44,Month-to-month,Mailed check,1,1,2,152,1
CUST-0608,26,31.55,820.3000000000001,Month-to-month,Bank transfer,0,1,2,84,0
CUST-0609,26,103.87,2700.62,One Year,Electronic check,0,1,1,91,0
CUST-0610,8,50.3,402.4,One Year,Credit card,0,0,1,114,0
CUST-0611,47,47.76,2244.72,One Year,Electronic check,0,0,1,103,0
CUST-0612,23,60.99,1402.77,Month-to-month,Electronic check,1,0,0,136,1
CUST-0613,55,60.78,3342.9,Month-to-month,Credit card,1,0,1,53,0
CUST-0614,62,118.03,7317.86,Month-to-month,Electronic check,0,1,2,111,0
CUST-0615,30,38.4,1152.0,Month-to-month,Mailed check,1,0,1,125,0
CUST-0616,10,86.08,860.8,Month-to-month,Electronic check,0,0,1,101,1
CUST-0617,66,48.09,3173.94,Month-to-month,Electronic check,0,0,3,106,1
CUST-0618,11,23.5,258.5,Month-to-month,Mailed check,1,0,2,69,0
CUST-0619,8,52.62,420.96,Two Year,Credit card,1,0,1,88,0
CUST-0620,39,105.33,4107.87,One Year,Mailed check,0,1,1,96,0
CUST-0621,57,81.91,4668.87,Two Year,Electronic check,1,1,2,100,0
CUST-0622,30,66.51,1995.3000000000002,Two Year,Electronic check,1,1,1,145,0
CUST-0623,66,77.28,5100.4800000000005,One Year,Bank transfer,0,0,0,116,0
CUST-0624,26,54.63,1420.38,One Year,Credit card,0,0,1,90,1
CUST-0625,32,31.68,1013.76,Two Year,Electronic check,1,1,0,111,1
CUST-0626,9,44.44,399.96,Month-to-month,Electronic check,0,0,1,94,0
CUST-0627,41,114.17,4680.97,Month-to-month,Electronic check,0,0,2,91,0
CUST-0628,29,107.31,3111.9900000000002,Month-to-month,Bank transfer,1,1,2,108,0
CUST-0629,57,71.96,4101.719999999999,Month-to-month,Electronic check,0,0,2,89,1
CUST-0630,53,70.55,3739.1499999999996,Month-to-month,Bank transfer,0,0,1,68,1
CUST-0631,26,22.18,576.68,Month-to-month,Bank transfer,1,1,1,139,1
CUST-0632,9,109.96,989.64,Two Year,Electronic check,1,0,1,91,0
CUST-0633,9,102.94,926.46,Two Year,Bank transfer,0,0,3,52,1
CUST-0634,29,90.17,2614.93,Month-to-month,Bank transfer,1,0,0,131,0
CUST-0635,35,92.47,3236.45,Month-to-month,Credit card,1,0,2,129,0
CUST-0636,25,96.16,2404.0,Month-to-month,Bank transfer,1,1,1,104,0
CUST-0637,45,93.33,4199.85,One Year,Mailed check,0,1,1,78,0
CUST-0638,2,100.77,201.54,One Year,Bank transfer,0,0,1,66,0
CUST-0639,12,73.58,882.96,Month-to-month,Bank transfer,0,0,1,39,1
CUST-0640,60,73.92,4435.2,One Year,Bank transfer,0,0,1,94,0
CUST-0641,39,66.18,2581.0200000000004,One Year,Credit card,1,0,3,102,0
CUST-0642,64,74.51,4768.64,Two Year,Mailed check,1,0,0,118,0
CUST-0643,2,114.91,229.82,Month-to-month,Credit card,1,0,0,147,1
CUST-0644,12,110.65,1327.8000000000002,Month-to-month,Electronic check,0,1,3,105,1
CUST-0645,39,23.04,898.56,Month-to-month,Electronic check,1,0,1,86,1
CUST-0646,39,65.53,2555.67,Month-to-month,Mailed check,0,1,1,102,1
CUST-0647,54,44.37,2395.98,Two Year,Mailed check,0,1,3,111,0
CUST-0648,29,78.93,2288.9700000000003,One Year,Mailed check,1,1,0,90,0
CUST-0649,13,84.91,1103.83,Month-to-month,Electronic check,0,0,2,91,1
CUST-0650,65,24.85,1615.25,Month-to-month,Electronic check,1,0,0,108,0
CUST-0651,26,29.58,769.0799999999999,Two Year,Credit card,1,0,0,105,0
CUST-0652,72,62.66,4511.5199999999995,One Year,Credit card,1,1,5,135,1
CUST-0653,56,58.89,3297.84,Month-to-month,Electronic check,1,0,1,96,0
CUST-0654,58,118.46,6870.679999999999,Month-to-month,Electronic check,0,0,2,71,1
CUST-0655,14,80.11,1121.54,One Year,Electronic check,0,0,2,160,1
CUST-0656,69,23.21,1601.49,Month-to-month,Bank transfer,0,1,1,98,0
CUST-0657,43,112.6,4841.8,One Year,Electronic check,0,1,0,94,0
CUST-0658,27,81.41,2198.0699999999997,Month-to-month,Electronic check,0,0,2,139,1
CUST-0659,31,65.53,2031.43,One Year,Electronic check,0,1,1,91,0
CUST-0660,1,71.44,71.44,Month-to-month,Electronic check,1,1,2,110,0
CUST-0661,30,47.32,1419.6,Month-to-month,Credit card,1,1,0,146,1
CUST-0662,26,102.1,2654.6,Month-to-month,Electronic check,1,0,5,75,1
CUST-0663,33,74.25,2450.25,Month-to-month,Electronic check,0,0,1,121,0
CUST-0664,8,108.21,865.68,One Year,Credit card,1,0,1,76,0
CUST-0665,30,94.96,2848.7999999999997,Two Year,Electronic check,0,0,0,77,0
